encoder,t_true,t_pred
A_recon,0.1973942518234253,0.1273810863494873
A_recon,0.2998155355453491,0.30835849046707153
A_recon,0.191323921084404,0.2276899814605713
A_recon,0.6130033135414124,0.567425012588501
A_recon,0.3867305815219879,0.4019232392311096
A_recon,0.5160685777664185,0.535197913646698
A_recon,0.27876797318458557,0.33191078901290894
A_recon,0.23692317306995392,0.11580955982208252
A_recon,0.2515781819820404,0.3179525136947632
A_recon,0.47275087237358093,0.5002251863479614
A_recon,0.9259641766548157,0.9395399689674377
A_recon,0.8275951743125916,0.8373855352401733
A_recon,0.24471025168895721,0.2831227779388428
A_recon,0.019858773797750473,0.06091630458831787
A_recon,0.5423586368560791,0.5335882306098938
A_recon,0.25214067101478577,0.2393697202205658
A_recon,0.8043078780174255,0.7122070789337158
A_recon,0.47119641304016113,0.5122334361076355
A_recon,0.9870944619178772,0.7916505932807922
A_recon,0.6912953853607178,0.7017087936401367
A_recon,0.21139845252037048,0.28034716844558716
A_recon,0.4545120894908905,0.5267520546913147
A_recon,0.9126833081245422,1.034679889678955
A_recon,0.8680381178855896,0.7017734050750732
A_recon,0.28510499000549316,0.24004411697387695
A_recon,0.6745707392692566,0.6507362723350525
A_recon,0.7850853204727173,0.8460771441459656
A_recon,0.6731877326965332,0.6348044276237488
A_recon,0.2074776291847229,0.04051104187965393
A_recon,0.8720357418060303,1.0205883979797363
A_recon,0.11810522526502609,0.11576545238494873
A_recon,0.799135684967041,0.6933566331863403
A_recon,0.9755274653434753,0.7923851609230042
A_recon,0.5060649514198303,0.4690139889717102
A_recon,0.9132512807846069,0.966221272945404
A_recon,0.9624730944633484,0.93061363697052
A_recon,0.7627660632133484,0.8520094752311707
A_recon,0.9470061659812927,0.8657017946243286
A_recon,0.28667378425598145,0.24205970764160156
A_recon,0.6163417100906372,0.5447945594787598
A_recon,0.07501114904880524,0.021492063999176025
A_recon,0.0020568431355059147,0.1848369836807251
A_recon,0.023745793849229813,0.13066959381103516
A_recon,0.8612666726112366,0.7771977186203003
A_recon,0.7562078237533569,0.716363787651062
A_recon,0.7057083249092102,0.690544843673706
A_recon,0.5624900460243225,0.5182621479034424
A_recon,0.4233264625072479,0.48098424077033997
A_recon,0.9734592437744141,0.9175898432731628
A_recon,0.8869324326515198,0.8294720649719238
A_recon,0.8626496195793152,1.0271470546722412
A_recon,0.6115797162055969,0.5682008266448975
A_recon,0.11082077026367188,0.18672826886177063
A_recon,0.9649677276611328,0.9342960119247437
A_recon,0.9459871649742126,0.9428426623344421
A_recon,0.42160356044769287,0.47730326652526855
A_recon,0.805448591709137,0.8614296913146973
A_recon,0.444039523601532,0.48079225420951843
A_recon,0.7351346015930176,0.7868950963020325
A_recon,0.8560082912445068,0.9043289422988892
A_recon,0.43549445271492004,0.46745967864990234
A_recon,0.8877328038215637,0.9203711152076721
A_recon,0.4079187512397766,0.4654883146286011
A_recon,0.46254631876945496,0.42486572265625
A_recon,0.7631285190582275,0.6511526703834534
A_recon,0.8615793585777283,0.9117280840873718
A_recon,0.5285892486572266,0.47166943550109863
A_recon,0.55985027551651,0.5257492065429688
A_recon,0.6793484091758728,0.5555488467216492
A_recon,0.3633313775062561,0.4042327404022217
A_recon,0.23189987242221832,0.189655601978302
A_recon,0.12446033209562302,0.2720128893852234
A_recon,0.6413281559944153,0.6033961176872253
A_recon,0.9810202121734619,0.9215807318687439
A_recon,0.07732381671667099,0.03462165594100952
A_recon,0.4972125291824341,0.4833730161190033
A_recon,0.950866162776947,0.8198349475860596
A_recon,0.09299199283123016,0.27193617820739746
A_recon,0.3220846951007843,0.29026228189468384
A_recon,0.6457213759422302,0.5979459285736084
A_recon,0.2262478619813919,0.2835673689842224
A_recon,0.13803617656230927,0.2024744153022766
A_recon,0.20345523953437805,0.2640911340713501
A_recon,0.5134678483009338,0.5055785179138184
A_recon,0.49884310364723206,0.4945070147514343
A_recon,0.8374714255332947,0.9652246236801147
A_recon,0.0037293622735887766,0.08126413822174072
A_recon,0.9459307789802551,0.8584654331207275
A_recon,0.645720899105072,0.6057511568069458
A_recon,0.8855202794075012,0.8712998628616333
A_recon,0.8356760740280151,0.7246408462524414
A_recon,0.7607887983322144,0.7916500568389893
A_recon,0.7116445302963257,0.6647401452064514
A_recon,0.44278889894485474,0.5018405914306641
A_recon,0.944704532623291,0.9789833426475525
A_recon,0.28875428438186646,0.2843560576438904
A_recon,0.5620515942573547,0.5511671304702759
A_recon,0.923983097076416,0.7591769695281982
A_recon,0.5762673616409302,0.5177205204963684
A_recon,0.28781041502952576,0.17541539669036865
A_recon,0.3762972950935364,0.4214688241481781
A_recon,0.14415961503982544,0.11590436100959778
A_recon,0.37640607357025146,0.44696158170700073
A_recon,0.8616792559623718,0.9350197315216064
A_recon,0.6852036118507385,0.6273868083953857
A_recon,0.29458141326904297,0.3266928195953369
A_recon,0.06271792203187943,0.19891870021820068
A_recon,0.2273842692375183,0.30332130193710327
A_recon,0.024490676820278168,0.3050652742385864
A_recon,0.26427656412124634,0.24185705184936523
A_recon,0.7117370367050171,0.6212130784988403
A_recon,0.7141669392585754,0.6233437657356262
A_recon,0.22591015696525574,0.12919318675994873
A_recon,0.45933589339256287,0.5191932320594788
A_recon,0.09828294068574905,0.112476646900177
A_recon,0.7547914385795593,0.7069817781448364
A_recon,0.8698673844337463,1.001847267150879
A_recon,0.07708381116390228,0.19161468744277954
A_recon,0.3412149250507355,0.3861437439918518
A_recon,0.7702088952064514,0.8018956184387207
A_recon,0.5950767993927002,0.5092934966087341
A_recon,0.2712136507034302,0.2967716455459595
A_recon,0.19674362242221832,0.21162796020507812
A_recon,0.991686224937439,0.7172317504882812
A_recon,0.31856629252433777,0.292354941368103
A_recon,0.21416307985782623,0.24154406785964966
A_recon,0.6832869052886963,0.6572567224502563
A_recon,0.6252614855766296,0.5585020780563354
A_recon,0.15620072185993195,0.3207029104232788
A_recon,0.36752021312713623,0.4008537530899048
A_recon,0.9271932244300842,0.8421283960342407
A_recon,0.5349120497703552,0.5225876569747925
A_recon,0.13159355521202087,0.14994078874588013
A_recon,0.6415135860443115,0.5649940967559814
A_recon,0.5272006392478943,0.5555210709571838
A_recon,0.2717851400375366,0.23060041666030884
A_recon,0.5151553153991699,0.4735161066055298
A_recon,0.01598324626684189,0.233925461769104
A_recon,0.9728323817253113,0.8221892714500427
A_recon,0.062349580228328705,0.27165356278419495
A_recon,0.20055367052555084,0.16700094938278198
A_recon,0.9988796710968018,0.7626960873603821
A_recon,0.18782474100589752,0.13038098812103271
A_recon,0.15435363352298737,0.16814470291137695
A_recon,0.9985588788986206,0.818091094493866
A_recon,0.07521111518144608,0.20118343830108643
A_recon,0.8190554976463318,0.9232849478721619
A_recon,0.7520532011985779,0.7927638292312622
A_recon,0.9560320973396301,0.9675337672233582
A_recon,0.9409341812133789,0.8343209028244019
A_recon,0.865663468837738,1.0258300304412842
A_recon,0.32279425859451294,0.32483506202697754
A_recon,0.8826397061347961,0.8955415487289429
A_recon,0.7535130977630615,0.7163841128349304
A_recon,0.3417947292327881,0.3929470181465149
A_recon,0.8050548434257507,0.8886874914169312
A_recon,0.4563920795917511,0.44396665692329407
A_recon,0.2864910364151001,0.35289061069488525
A_recon,0.6429501175880432,0.5735054016113281
A_recon,0.21645358204841614,0.23411482572555542
A_recon,0.6550402641296387,0.5528075695037842
A_recon,0.11499697715044022,0.05364173650741577
A_recon,0.42446357011795044,0.42558372020721436
A_recon,0.741672694683075,0.7211757898330688
A_recon,0.8107695579528809,0.9623857140541077
A_recon,0.36950796842575073,0.3915041983127594
A_recon,0.5980284810066223,0.5353877544403076
A_recon,0.7503646612167358,0.7607551217079163
A_recon,0.31617939472198486,0.2951037883758545
A_recon,0.35746073722839355,0.4237275719642639
A_recon,0.6814384460449219,0.6349868178367615
A_recon,0.8074227571487427,0.8932839632034302
A_recon,0.4822123944759369,0.4524047374725342
A_recon,0.8196267485618591,0.8776843547821045
A_recon,0.2854652404785156,0.33383190631866455
A_recon,0.2552124261856079,0.24529790878295898
A_recon,0.5765793323516846,0.5002918839454651
A_recon,0.37623849511146545,0.4185292720794678
A_recon,0.9644613265991211,0.8487086296081543
A_recon,0.6734598875045776,0.5927603244781494
A_recon,0.14792203903198242,0.12630587816238403
A_recon,0.7494608163833618,0.7906614542007446
A_recon,0.021463876590132713,0.28089791536331177
A_recon,0.4861622154712677,0.5025674104690552
A_recon,0.125389963388443,0.2101055383682251
A_recon,0.9134148955345154,0.924197256565094
A_recon,0.8355692028999329,0.7305128574371338
A_recon,0.9719037413597107,0.695099949836731
A_recon,0.1916162520647049,0.21214884519577026
A_recon,0.13718995451927185,0.3096877336502075
A_recon,0.4483962953090668,0.5167809724807739
A_recon,0.978111207485199,0.8095645904541016
A_recon,0.3510238528251648,0.341342031955719
A_recon,0.2717827260494232,0.25156301259994507
A_recon,0.8279679417610168,0.8001687526702881
A_recon,0.09763380140066147,0.17455825209617615
A_recon,0.6649842262268066,0.624395489692688
A_recon,0.32973170280456543,0.42819321155548096
A_recon,0.39249178767204285,0.4243358373641968
A_recon,0.12681475281715393,0.24275779724121094
A_recon,0.20324154198169708,0.1073998212814331
A_recon,0.5108888745307922,0.5402894020080566
A_recon,0.7965461015701294,0.7780527472496033
A_recon,0.04252583533525467,0.033588290214538574
A_recon,0.3602638840675354,0.41973626613616943
A_recon,0.9866779446601868,0.7759698629379272
A_recon,0.4984595775604248,0.5263261795043945
A_recon,0.3186241388320923,0.347430944442749
A_recon,0.37062159180641174,0.419522225856781
A_recon,0.7706847786903381,0.703403115272522
A_recon,0.058422449976205826,0.27014845609664917
A_recon,0.14817868173122406,-0.005536556243896484
A_recon,0.053442735224962234,0.09182155132293701
A_recon,0.27784842252731323,0.240656316280365
A_recon,0.8127496242523193,0.8556312322616577
A_recon,0.4031129777431488,0.5054742097854614
A_recon,0.9990258812904358,0.7833093404769897
A_recon,0.6462368965148926,0.6180126667022705
A_recon,0.8063489198684692,0.9326000809669495
A_recon,0.6018234491348267,0.5680856704711914
A_recon,0.0466446615755558,0.1281847357749939
A_recon,0.5222200155258179,0.49561917781829834
A_recon,0.25001832842826843,0.13694918155670166
A_recon,0.09358685463666916,0.07831844687461853
A_recon,0.88095623254776,1.0154871940612793
A_recon,0.7583058476448059,0.7915410995483398
A_recon,0.26214680075645447,0.2699788808822632
A_recon,0.6674968600273132,0.6314591765403748
A_recon,0.7746641635894775,0.8443374633789062
A_recon,0.5503182411193848,0.5626294612884521
A_recon,0.8267319202423096,0.9233929514884949
A_recon,0.28897610306739807,0.4311434030532837
A_recon,0.06529871374368668,0.02957865595817566
A_recon,0.8268253207206726,0.848586916923523
A_recon,0.8717023730278015,0.9280332326889038
A_recon,0.47903352975845337,0.5197693109512329
A_recon,0.12762068212032318,0.20170849561691284
A_recon,0.6878566145896912,0.6663748621940613
A_recon,0.22593750059604645,0.131290465593338
A_recon,0.46308204531669617,0.5264052748680115
A_recon,0.8947206735610962,0.7352590560913086
A_recon,0.9174817800521851,0.9856685400009155
A_recon,0.2804087698459625,0.23120039701461792
A_recon,0.7118103504180908,0.6960999369621277
A_recon,0.8712014555931091,1.0442695617675781
A_recon,0.6065080761909485,0.5737389326095581
A_recon,0.5995244979858398,0.546938419342041
A_recon,0.8708564639091492,1.0115761756896973
A_recon,0.9172977209091187,0.9204029440879822
A_recon,0.24555227160453796,0.24389058351516724
A_recon,0.8412280082702637,0.8723505735397339
A_recon,0.2671915888786316,0.18162810802459717
A_recon,0.03416098654270172,0.03006914258003235
A_recon,0.8882296681404114,0.8159893751144409
A_recon,0.7200111150741577,0.6764979958534241
A_recon,0.24321547150611877,0.18150794506072998
A_recon,0.8196921944618225,0.732230007648468
A_recon,0.8330350518226624,0.9814425110816956
A_recon,0.1584179848432541,0.12310203909873962
A_recon,0.9503546357154846,0.8991039991378784
A_recon,0.39625614881515503,0.4149608612060547
A_recon,0.9155364036560059,0.9035775661468506
A_recon,0.2516651749610901,0.1140018105506897
A_recon,0.6058710217475891,0.5551086664199829
A_recon,0.19267715513706207,0.1320263147354126
A_recon,0.47661659121513367,0.48932474851608276
A_recon,0.48384132981300354,0.5237834453582764
A_recon,0.6068560481071472,0.5670289993286133
A_recon,0.41641995310783386,0.4765250086784363
A_recon,0.9628645777702332,0.7613199949264526
A_recon,0.3597869277000427,0.3762957453727722
A_recon,0.308968186378479,0.4411047101020813
A_recon,0.9387518167495728,0.9821358919143677
A_recon,0.8490445017814636,0.7704285979270935
A_recon,0.27878275513648987,0.205322265625
A_recon,0.8879987001419067,0.9637765884399414
A_recon,0.4940057694911957,0.48811835050582886
A_recon,0.07164854556322098,0.08268004655838013
A_recon,0.7572063207626343,0.8350943922996521
A_recon,0.11700239032506943,-0.00033345818519592285
A_recon,0.726315438747406,0.6169701814651489
A_recon,0.7335904836654663,0.740909993648529
A_recon,0.16499392688274384,0.019628167152404785
A_recon,0.21835559606552124,0.12167441844940186
A_recon,0.7686825394630432,0.7500485181808472
A_recon,0.3676995635032654,0.3787752389907837
A_recon,0.2152181714773178,0.2736462950706482
A_recon,0.9220246076583862,0.8524968028068542
A_recon,0.3268298804759979,0.3646247386932373
A_recon,0.14400286972522736,0.10447728633880615
A_recon,0.7533653974533081,0.797650158405304
A_recon,0.9746928215026855,0.7519118189811707
A_recon,0.007313694339245558,0.13884085416793823
A_recon,0.10244131088256836,0.007402360439300537
A_recon,0.6032501459121704,0.572852373123169
A_recon,0.9715983867645264,0.935265839099884
A_recon,0.7748686075210571,0.7217180728912354
A_recon,0.20999599993228912,0.341971218585968
A_recon,0.6538659930229187,0.5924488306045532
A_recon,0.3327435255050659,0.33736032247543335
A_recon,0.2852017879486084,0.4507196545600891
A_recon,0.17483553290367126,0.049122512340545654
A_recon,0.28317105770111084,0.20146885514259338
A_recon,0.2855360507965088,0.3098909854888916
A_recon,0.315188467502594,0.32914847135543823
A_recon,0.6274508833885193,0.6093119978904724
A_recon,0.26491209864616394,0.43161576986312866
A_recon,0.054826728999614716,0.03218606114387512
A_recon,0.1585550308227539,0.12938612699508667
A_recon,0.6394719481468201,0.5815903544425964
A_recon,0.38717755675315857,0.4714456796646118
A_recon,0.39140406250953674,0.46528196334838867
A_recon,0.05587196350097656,0.1629188060760498
A_recon,0.3269948661327362,0.3676791787147522
A_recon,0.12629450857639313,0.031447023153305054
A_recon,0.45349788665771484,0.5036953091621399
A_recon,0.5616344213485718,0.527947187423706
A_recon,0.26433971524238586,0.26710671186447144
A_recon,0.4070223271846771,0.4392141103744507
A_recon,0.8277025818824768,0.8068602085113525
A_recon,0.9216768741607666,0.7086085677146912
A_recon,0.13064663112163544,0.15841427445411682
A_recon,0.466689795255661,0.5384936332702637
A_recon,0.688376247882843,0.6503936052322388
A_recon,0.43831926584243774,0.5130172371864319
A_recon,0.7716454863548279,0.6935381889343262
A_recon,0.8102743625640869,0.7693526744842529
A_recon,0.49898645281791687,0.4650189280509949
A_recon,0.09434902667999268,0.10091274976730347
A_recon,0.7056489586830139,0.7111222147941589
A_recon,0.7827604413032532,0.7226449251174927
A_recon,0.55740886926651,0.4737160801887512
A_recon,0.7870969176292419,0.89256751537323
A_recon,0.6913370490074158,0.6661650538444519
A_recon,0.17438390851020813,0.07482254505157471
A_recon,0.5299406051635742,0.5574324131011963
A_recon,0.7202118039131165,0.73464035987854
A_recon,0.4851909875869751,0.5074991583824158
A_recon,0.5433133840560913,0.5512495040893555
A_recon,0.7884200811386108,0.7663311958312988
A_recon,0.3937252163887024,0.45492395758628845
A_recon,0.6746894121170044,0.5755067467689514
A_recon,0.10976126044988632,0.0842859148979187
A_recon,0.3126499354839325,0.3379688858985901
A_recon,0.16265136003494263,0.13128766417503357
A_recon,0.47308892011642456,0.5322840213775635
A_recon,0.3649391829967499,0.39659857749938965
A_recon,0.7300859093666077,0.7616444826126099
A_recon,0.73236083984375,0.7796841859817505
A_recon,0.5244985818862915,0.5188222527503967
A_recon,0.8060356974601746,0.8697601556777954
A_recon,0.05167393758893013,0.13866212964057922
A_recon,0.8220151662826538,0.7070469856262207
A_recon,0.427651047706604,0.47420936822891235
B_task,0.22361837327480316,0.224633127450943
B_task,0.04726994037628174,0.025045543909072876
B_task,0.06539896875619888,0.02353617548942566
B_task,0.8224582672119141,0.7614953517913818
B_task,0.1329060047864914,0.12778154015541077
B_task,0.9044301509857178,0.9046444892883301
B_task,0.27689120173454285,0.26994839310646057
B_task,0.5369721055030823,0.4851643741130829
B_task,0.9666624069213867,0.9419041872024536
B_task,0.04489029198884964,0.056535035371780396
B_task,0.8734802603721619,0.9863555431365967
B_task,0.1756087690591812,0.1746291220188141
B_task,0.8036306500434875,0.7776869535446167
B_task,0.022617729380726814,0.028788119554519653
B_task,0.7873679399490356,0.8275450468063354
B_task,0.08155261725187302,0.05899205803871155
B_task,0.9841316938400269,0.9026248455047607
B_task,0.5038029551506042,0.5244100093841553
B_task,0.3031948208808899,0.3097837269306183
B_task,0.91908860206604,0.9749476909637451
B_task,0.11586561053991318,0.0937906801700592
B_task,0.4192536175251007,0.411756306886673
B_task,0.38558724522590637,0.4009917676448822
B_task,0.56049644947052,0.5463614463806152
B_task,0.6585798859596252,0.6515977382659912
B_task,0.39681997895240784,0.3884449303150177
B_task,0.5094958543777466,0.5267938375473022
B_task,0.6321350932121277,0.5885529518127441
B_task,0.8015446066856384,0.8183423280715942
B_task,0.9504637122154236,1.0308609008789062
B_task,0.2150506228208542,0.19050833582878113
B_task,0.7933438420295715,0.7224899530410767
B_task,0.9350576996803284,0.990131139755249
B_task,0.42465639114379883,0.43635645508766174
B_task,0.4011441469192505,0.3927139937877655
B_task,0.44548314809799194,0.46093347668647766
B_task,0.564886748790741,0.5267847776412964
B_task,0.16062363982200623,0.17056486010551453
B_task,0.7864852547645569,0.7979894876480103
B_task,0.963181734085083,0.9873268604278564
B_task,0.19179871678352356,0.16216620802879333
B_task,0.9374291896820068,0.9987504482269287
B_task,0.814118504524231,0.8231720924377441
B_task,0.34324467182159424,0.35540011525154114
B_task,0.03404558077454567,0.051803261041641235
B_task,0.9595510959625244,0.993060827255249
B_task,0.038969140499830246,0.06359735131263733
B_task,0.48844921588897705,0.45729830861091614
B_task,0.6488507390022278,0.6540437936782837
B_task,0.8304239511489868,0.8166170120239258
B_task,0.5763580799102783,0.5614726543426514
B_task,0.9469066858291626,0.8896989822387695
B_task,0.3166584372520447,0.3215070068836212
B_task,0.4727479815483093,0.5078752040863037
B_task,0.3294452428817749,0.3245913088321686
B_task,0.8661492466926575,0.8387241363525391
B_task,0.3391948938369751,0.3336201012134552
B_task,0.13217884302139282,0.13592210412025452
B_task,0.5569347739219666,0.5820175409317017
B_task,0.05217625945806503,0.0513436496257782
B_task,0.20648635923862457,0.18867579102516174
B_task,0.29660341143608093,0.25048819184303284
B_task,0.21283099055290222,0.2474062144756317
B_task,0.7916561961174011,0.8093535900115967
B_task,0.038541387766599655,0.04206541180610657
B_task,0.3718545734882355,0.34410360455513
B_task,0.8262233734130859,0.7733967304229736
B_task,0.6069009900093079,0.6034473180770874
B_task,0.4294641315937042,0.415526419878006
B_task,0.7255076766014099,0.7453101873397827
B_task,0.543407142162323,0.53351891040802
B_task,0.16620516777038574,0.15562096238136292
B_task,0.5819411277770996,0.5784050226211548
B_task,0.09771566092967987,0.1455848515033722
B_task,0.45678430795669556,0.46670594811439514
B_task,0.6137785315513611,0.5550614595413208
B_task,0.10047228634357452,0.053743571043014526
B_task,0.06249576061964035,0.0755172073841095
B_task,0.03506344184279442,0.07384553551673889
B_task,0.43623191118240356,0.43794745206832886
B_task,0.8845215439796448,0.9102588891983032
B_task,0.5537246465682983,0.5636239051818848
B_task,0.3858489990234375,0.37692657113075256
B_task,0.863983154296875,0.8907990455627441
B_task,0.7814376950263977,0.7278957366943359
B_task,0.8636017441749573,0.8874573707580566
B_task,0.6715876460075378,0.6883708238601685
B_task,0.025567099452018738,0.20645883679389954
B_task,0.13552100956439972,0.1484324038028717
B_task,0.5793352127075195,0.5313838720321655
B_task,0.15725189447402954,0.18185636401176453
B_task,0.7778174877166748,0.7612137794494629
B_task,0.5118248462677002,0.5180268287658691
B_task,0.11317416280508041,0.10320773720741272
B_task,0.09792055934667587,0.0971619188785553
B_task,0.7807241678237915,0.7687764167785645
B_task,0.49659204483032227,0.46644023060798645
B_task,0.9961411952972412,1.0044970512390137
B_task,0.4419293999671936,0.4489394724369049
B_task,0.57950359582901,0.5520778894424438
B_task,0.4624248147010803,0.4515925943851471
B_task,0.3321610391139984,0.3132418692111969
B_task,0.2818778157234192,0.29107287526130676
B_task,0.23163169622421265,0.2784031927585602
B_task,0.584966242313385,0.548005223274231
B_task,0.21748805046081543,0.2030748426914215
B_task,0.2437216341495514,0.2696397602558136
B_task,0.21070556342601776,0.20118263363838196
B_task,0.21461491286754608,0.2822495996952057
B_task,0.5292227864265442,0.5343382358551025
B_task,0.6331599354743958,0.6423721313476562
B_task,0.9148178696632385,0.8090493679046631
B_task,0.9642256498336792,0.9950051307678223
B_task,0.42423000931739807,0.3910696804523468
B_task,0.3856578469276428,0.3879733383655548
B_task,0.4771694839000702,0.4542897045612335
